RA,Dec,z_helio,z_err,M*,M*_err,mass_bin,Probability
51.261482,26.14439,0.062544,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
46.638248,26.166037,0.056862,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
61.65078,26.204496,0.062729,0.015,70000000000.0,3.0,4.0,3.6283318528727515e-05
61.549259,26.21554,0.054682,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
61.595783,26.466646,0.062971,0.015,100000000000.0,5.0,4.0,3.457528783111223e-05
49.089924,26.49559,0.062126,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
59.924595,26.58893,0.04962,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
56.847755,26.63271,0.054438,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
46.582706,26.695723,0.038851,0.015,50000000000.0,4.0,4.0,3.79960037946725e-05
43.951443,26.859211,0.05131,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
60.849422,27.212864,0.055893,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
61.913338,27.213734,0.056568,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
60.865967,27.358698,0.023554,0.015,4000000000.0,0.5,3.0,5.482280119476374e-05
45.127193,27.402592,0.030862,0.015,3000000000.0,0.3,3.0,5.7228581392301396e-05
55.235233,27.477413,0.062872,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
45.967339,27.500023,0.055813,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
54.408581,27.541481,0.020237,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
46.109322,27.578278,0.043534,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
45.381477,27.642632,0.032077,0.015,10000000000.0,0.9,3.0,4.780434491432291e-05
45.876457,27.716949,0.036293,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
56.480129,27.736242,0.050287,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
45.910667,27.740002,0.050377,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
45.093414,27.834541,0.061952,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
62.995274,27.861343,0.060493,0.015,70000000000.0,3.0,4.0,3.6283318528727515e-05
59.331867,27.957693,0.059222,0.015,70000000000.0,4.0,4.0,3.6283318528727515e-05
59.081905,28.260969,0.059944,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
58.056255,28.263208,0.057829,0.015,60000000000.0,3.0,4.0,3.705529147808151e-05
58.605316,28.294708,0.057042,0.015,30000000000.0,1.0,4.0,4.080156200022499e-05
52.312828,28.425381,0.057141,0.015,60000000000.0,3.0,4.0,3.705529147808151e-05
60.589291,28.439184,0.042361,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
43.293186,28.587561,0.052607,0.015,40000000000.0,2.0,4.0,3.9189834982676744e-05
44.960453,28.591745,0.045877,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
57.601871,29.05212,0.059706,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
57.485237,29.116198,0.061622,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
56.986229,29.228413,0.035297,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
57.614464,29.667397,0.041403,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
44.675282,29.716442,0.033958,0.015,5000000000.0,0.5,3.0,5.3012305173910116e-05
61.701653,30.237055,0.040918,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
63.931568,30.85043,0.058472,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
63.586201,31.026075,0.029203,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
61.575764,31.086155,0.021294,0.015,10000000000.0,2.0,3.0,4.780434491432291e-05
63.366821,31.370539,0.050076,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
62.486065,31.455658,0.050058,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
65.080772,31.60216,0.036279,0.015,9000000000.0,0.8,3.0,4.855426858587597e-05
61.889595,31.680305,0.058918,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
61.572971,31.872543,0.052523,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
65.255707,32.017212,0.060321,0.015,40000000000.0,2.0,4.0,3.9189834982676744e-05
63.517174,32.087482,0.042584,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
58.425297,32.367916,0.042008,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
45.516788,32.400101,0.055574,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
44.73011,32.423,0.020424,0.015,5000000000.0,0.6,3.0,5.3012305173910116e-05
64.761986,32.443226,0.021246,0.015,3000000000.0,0.4,3.0,5.7228581392301396e-05
63.574825,32.513302,0.049014,0.015,40000000000.0,2.0,4.0,3.9189834982676744e-05
45.219803,32.637337,0.041853,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
45.197701,32.637619,0.047704,0.015,12000000000.0,0.9,4.0,4.65409505737298e-05
50.323936,32.637955,0.055712,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
44.416981,32.688427,0.051774,0.015,50000000000.0,4.0,4.0,3.79960037946725e-05
44.7314,32.758556,0.049444,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
43.754108,32.830658,0.06016,0.015,80000000000.0,5.0,4.0,3.563134847741732e-05
46.411415,32.872295,0.040015,0.015,8000000000.0,0.7,3.0,4.941015314465005e-05
46.371338,32.926159,0.03724,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
46.679356,33.015747,0.038255,0.015,7000000000.0,0.6,3.0,5.040315499127116e-05
59.602745,33.026535,0.020617,0.015,5000000000.0,0.7,3.0,5.3012305173910116e-05
46.318104,33.092495,0.04852,0.015,70000000000.0,5.0,4.0,3.6283318528727515e-05
44.928928,33.160053,0.047399,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
45.06879,33.1758,0.060586,0.015,60000000000.0,3.0,4.0,3.705529147808151e-05
44.288963,33.278145,0.061615,0.015,11000000000.0,0.7,4.0,4.7138529185448596e-05
45.055836,33.406357,0.052963,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
48.762707,33.452309,0.050274,0.015,70000000000.0,4.0,4.0,3.6283318528727515e-05
48.890018,33.48481,0.032181,0.015,6000000000.0,0.6,3.0,5.157963282666464e-05
49.91687,33.614101,0.030665,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
46.048771,33.615574,0.046028,0.015,40000000000.0,2.0,4.0,3.9189834982676744e-05
49.915203,33.62299,0.03118,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
44.411263,33.635647,0.052974,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
44.425938,33.640934,0.038409,0.015,11000000000.0,0.9,4.0,4.7138529185448596e-05
51.373112,33.702095,0.044221,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
44.172871,33.704044,0.056984,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
46.040775,33.760849,0.051196,0.015,50000000000.0,4.0,4.0,3.79960037946725e-05
51.366489,33.792652,0.053478,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
45.515347,33.84288,0.063374,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
45.489265,33.895107,0.047678,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
61.839878,33.901978,0.057972,0.015,60000000000.0,3.0,4.0,3.705529147808151e-05
49.472538,33.977657,0.036727,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
60.985943,33.991085,0.047266,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
47.11166,34.012882,0.032548,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
44.886169,34.039776,0.02435,0.015,3000000000.0,0.4,3.0,5.7228581392301396e-05
45.542526,34.057209,0.041296,0.015,10000000000.0,0.9,3.0,4.780434491432291e-05
49.277824,34.060894,0.047744,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
44.84856,34.120037,0.036839,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
47.594322,34.155659,0.047261,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
46.971748,34.228058,0.051358,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
46.418877,34.238689,0.040687,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
49.156395,34.252712,0.036397,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
46.317692,34.259438,0.027762,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
51.280384,34.287106,0.044013,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
51.46011,34.311928,0.053707,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
46.220818,34.349136,0.058438,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
46.010509,34.409184,0.061673,0.015,70000000000.0,4.0,4.0,3.6283318528727515e-05
47.065689,34.419529,0.051871,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
49.046715,34.462158,0.022724,0.015,5000000000.0,0.7,3.0,5.3012305173910116e-05
44.824604,34.496861,0.041796,0.015,60000000000.0,5.0,4.0,3.705529147808151e-05
47.397015,34.518841,0.04865,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
47.09222,34.526764,0.027714,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
47.398361,34.527451,0.033525,0.015,30000000000.0,3.0,4.0,4.080156200022499e-05
51.0331,34.541439,0.061742,0.015,60000000000.0,4.0,4.0,3.705529147808151e-05
52.395992,34.576565,0.048334,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
47.403725,34.670784,0.036986,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
47.107296,34.728157,0.047517,0.015,12000000000.0,0.9,4.0,4.65409505737298e-05
45.106541,34.843292,0.057684,0.015,60000000000.0,4.0,4.0,3.705529147808151e-05
47.228405,34.885361,0.02886,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
45.470387,34.900936,0.040271,0.015,9000000000.0,0.8,3.0,4.855426858587597e-05
50.701633,34.923393,0.0355,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
49.19994,35.012283,0.060095,0.015,40000000000.0,2.0,4.0,3.9189834982676744e-05
47.224262,35.056747,0.052952,0.015,60000000000.0,3.0,4.0,3.705529147808151e-05
48.011948,35.073128,0.036575,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
45.33086,35.0923,0.031634,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
51.590523,35.094749,0.056152,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
51.594593,35.103359,0.042017,0.015,10000000000.0,0.8,3.0,4.780434491432291e-05
51.0751,35.129219,0.05393,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
50.179897,35.138924,0.034968,0.015,7000000000.0,0.7,3.0,5.040315499127116e-05
48.317894,35.199684,0.036302,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
46.54369,35.226471,0.04248,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
47.260235,35.380363,0.052548,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
45.057114,35.429966,0.025541,0.015,6000000000.0,0.8,3.0,5.157963282666464e-05
51.364098,35.445435,0.044485,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
44.590885,35.510929,0.046892,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
45.610085,35.51527,0.042486,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
47.228474,35.573135,0.026884,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
45.904945,35.612923,0.034583,0.015,9000000000.0,0.9,3.0,4.855426858587597e-05
51.107075,35.676147,0.060957,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
45.488075,35.787884,0.031037,0.015,10000000000.0,0.9,3.0,4.780434491432291e-05
45.367229,35.840916,0.0334,0.015,3000000000.0,0.3,3.0,5.7228581392301396e-05
45.467178,35.855659,0.06292,0.015,50000000000.0,2.0,4.0,3.79960037946725e-05
51.909691,35.865894,0.04884,0.015,60000000000.0,4.0,4.0,3.705529147808151e-05
45.232769,35.890793,0.043993,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
45.394989,35.891346,0.04071,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
52.587643,35.905746,0.03389,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
51.647102,35.913445,0.047246,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
44.852936,35.933094,0.047428,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
51.906605,35.937283,0.04302,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
44.916573,35.958656,0.052854,0.015,60000000000.0,3.0,4.0,3.705529147808151e-05
51.418819,35.963303,0.042026,0.015,11000000000.0,0.9,4.0,4.7138529185448596e-05
44.806789,35.971058,0.061655,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
45.687313,35.994247,0.036348,0.015,7000000000.0,0.6,3.0,5.040315499127116e-05
48.457932,36.005016,0.041603,0.015,40000000000.0,4.0,4.0,3.9189834982676744e-05
47.368431,36.055195,0.048348,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
50.645443,36.113029,0.062043,0.015,60000000000.0,3.0,4.0,3.705529147808151e-05
44.919643,36.1856,0.041323,0.015,30000000000.0,3.0,4.0,4.080156200022499e-05
48.82869,36.1982,0.051294,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
49.079891,36.256042,0.042667,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
45.056736,36.258259,0.037452,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
45.198277,36.36829,0.054192,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
47.048481,36.379951,0.04681,0.015,80000000000.0,5.0,4.0,3.563134847741732e-05
50.448452,36.388355,0.058041,0.015,50000000000.0,2.0,4.0,3.79960037946725e-05
48.008976,36.576347,0.043784,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
46.036407,36.623875,0.038755,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
47.885441,36.71209,0.038036,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
45.49136,36.736965,0.053467,0.015,40000000000.0,2.0,4.0,3.9189834982676744e-05
49.064949,36.954105,0.034647,0.015,40000000000.0,4.0,4.0,3.9189834982676744e-05
48.377827,37.475994,0.062749,0.015,40000000000.0,2.0,4.0,3.9189834982676744e-05
45.927238,37.512188,0.043026,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
46.28492,37.525654,0.053015,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
48.409843,37.592358,0.044246,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
48.10434,37.798286,0.04705,0.015,10000000000.0,0.8,3.0,4.780434491432291e-05
47.967663,37.815937,0.062404,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
47.220989,37.886353,0.05241,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
46.17934,38.023129,0.058634,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
48.008862,38.209404,0.05879,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
48.423298,38.327347,0.049085,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
48.40213,38.384586,0.063151,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
49.699074,38.431984,0.054581,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
50.465828,38.505856,0.052932,0.015,11000000000.0,0.8,4.0,4.7138529185448596e-05
48.801624,38.568199,0.054306,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
50.417145,38.591404,0.048,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
54.807869,38.621552,0.031428,0.015,5000000000.0,0.6,3.0,5.3012305173910116e-05
47.538269,38.622627,0.048994,0.015,10000000000.0,0.8,3.0,4.780434491432291e-05
50.480057,38.628353,0.062075,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
55.009487,38.65329,0.021954,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
50.257401,38.657486,0.057662,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
50.936489,38.787384,0.032514,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
47.627941,38.977375,0.058308,0.015,40000000000.0,2.0,4.0,3.9189834982676744e-05
56.290638,39.104664,0.035855,0.015,11000000000.0,0.9,4.0,4.7138529185448596e-05
54.080093,39.124317,0.030364,0.015,7000000000.0,0.7,3.0,5.040315499127116e-05
50.79702,39.126846,0.041594,0.015,10000000000.0,0.9,3.0,4.780434491432291e-05
54.603893,39.1525,0.0462,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
51.211594,39.196426,0.038567,0.015,7000000000.0,0.6,3.0,5.040315499127116e-05
49.071022,39.216049,0.035185,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
54.387325,39.235344,0.039459,0.015,50000000000.0,4.0,4.0,3.79960037946725e-05
51.109024,39.242329,0.055712,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
56.114876,39.308109,0.028778,0.015,5000000000.0,0.6,3.0,5.3012305173910116e-05
51.916119,39.333805,0.060131,0.015,50000000000.0,2.0,4.0,3.79960037946725e-05
54.986046,39.354412,0.030849,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
56.280708,39.380215,0.029273,0.015,2000000000.0,0.2,3.0,6.0603813519280345e-05
55.407974,39.421627,0.032794,0.015,6000000000.0,0.6,3.0,5.157963282666464e-05
52.029003,39.421589,0.025759,0.015,4000000000.0,0.5,3.0,5.482280119476374e-05
54.847649,39.429585,0.062891,0.015,60000000000.0,4.0,4.0,3.705529147808151e-05
54.388542,39.455898,0.059934,0.015,70000000000.0,4.0,4.0,3.6283318528727515e-05
54.938251,39.469696,0.031812,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
52.424976,39.473305,0.026635,0.015,5000000000.0,0.6,3.0,5.3012305173910116e-05
51.245419,39.473366,0.023794,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
53.61396,39.490635,0.030927,0.015,5000000000.0,0.5,3.0,5.3012305173910116e-05
55.339588,39.494942,0.03815,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
52.243732,39.530735,0.037388,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
52.17083,39.548798,0.050454,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
55.487164,39.570362,0.051597,0.015,60000000000.0,4.0,4.0,3.705529147808151e-05
55.218292,39.602703,0.039482,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
52.55476,39.706352,0.047756,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
49.857159,39.721706,0.042324,0.015,60000000000.0,4.0,4.0,3.705529147808151e-05
51.472862,39.743702,0.05242,0.015,8000000000.0,0.6,3.0,4.941015314465005e-05
53.811329,39.7724,0.040667,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
51.410015,39.814495,0.058918,0.015,70000000000.0,4.0,4.0,3.6283318528727515e-05
52.540623,39.856625,0.02094,0.015,20000000000.0,3.0,4.0,4.322172736416762e-05
51.309803,39.87756,0.054771,0.015,80000000000.0,5.0,4.0,3.563134847741732e-05
54.212307,39.920448,0.053298,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
56.451794,39.938461,0.051927,0.015,60000000000.0,4.0,4.0,3.705529147808151e-05
52.114788,39.958546,0.04789,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
53.938145,39.965363,0.051475,0.015,60000000000.0,4.0,4.0,3.705529147808151e-05
50.033314,39.970085,0.023148,0.015,5000000000.0,0.7,3.0,5.3012305173910116e-05
49.781765,39.990574,0.051989,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
49.793701,40.025856,0.047038,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
55.594437,40.055656,0.043235,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
53.258942,40.133823,0.052847,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
56.344265,40.2094,0.053669,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
52.254585,40.214069,0.038767,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
56.044964,40.219608,0.057219,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
56.036232,40.222389,0.050795,0.015,70000000000.0,5.0,4.0,3.6283318528727515e-05
56.650127,40.231586,0.051531,0.015,70000000000.0,4.0,4.0,3.6283318528727515e-05
50.866642,40.325996,0.01921,0.015,2000000000.0,0.3,3.0,6.0603813519280345e-05
50.798008,40.446568,0.026522,0.015,4000000000.0,0.4,3.0,5.482280119476374e-05
54.204525,40.521282,0.054827,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
52.372433,40.569695,0.039812,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
51.610695,40.727322,0.016997,0.015,4000000000.0,0.7,3.0,5.482280119476374e-05
51.781246,40.849724,0.040307,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
51.153534,40.913631,0.06292,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
51.85936,41.126652,0.019093,0.015,4000000000.0,0.6,3.0,5.482280119476374e-05
51.238201,41.204475,0.021842,0.015,6000000000.0,0.7,3.0,5.157963282666464e-05
56.477333,41.672913,0.057096,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
60.708832,31.641714,0.039035,0.015,7000000000.0,0.6,3.0,5.040315499127116e-05
56.691383,39.12933,0.019043,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
46.861382,37.055038,0.024157,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
53.010586,36.053379,0.041485,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
46.348949,34.250275,0.039998,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
51.02602,34.529495,0.056284,0.015,90000000000.0,5.0,4.0,3.506880124067236e-05
46.362194,30.343056,0.035673,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
60.875038,26.291197,0.021016,0.015,5000000000.0,0.8,3.0,5.3012305173910116e-05
61.333714,26.247356,0.034004,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
59.013916,25.640705,0.046597,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
58.04541,24.433481,0.047321,0.015,50000000000.0,3.0,4.0,3.79960037946725e-05
59.682617,24.208378,0.050734,0.015,40000000000.0,3.0,4.0,3.9189834982676744e-05
56.005074,30.78931,0.058629,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
51.958477,38.836033,0.056527,0.015,110000000000.0,6.0,5.0,3.413656650281763e-05
52.807186,41.441521,0.036337,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
58.122272,36.575546,0.04943,0.015,30000000000.0,2.0,4.0,4.080156200022499e-05
59.850571,33.272243,0.049605,0.015,11000000000.0,0.8,4.0,4.7138529185448596e-05
60.092472,38.65649,0.017554,0.015,20000000000.0,4.0,4.0,4.322172736416762e-05
61.121212,30.821455,0.053515,0.015,7000000000.0,0.5,3.0,5.040315499127116e-05
61.630337,28.441154,0.029961,0.015,7000000000.0,0.7,3.0,5.040315499127116e-05
62.20409,37.135704,0.046074,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
62.215096,34.006546,0.035279,0.015,20000000000.0,2.0,4.0,4.322172736416762e-05
64.419426,29.189108,0.02441,0.015,10000000000.0,1.0,3.0,4.780434491432291e-05
64.809967,27.629896,0.032296,0.015,6000000000.0,0.6,3.0,5.157963282666464e-05
65.841446,25.413816,0.048061,0.015,20000000000.0,1.0,4.0,4.322172736416762e-05
